"id","nct_id","name","downcase_name"
48515695,"NCT00558064","Hypertension","hypertension"
48684921,"NCT00558194","Obesity","obesity"
49209719,"NCT00558272","Breast Cancer","breast cancer"
49209720,"NCT00558272","Prostate Cancer","prostate cancer"
48507066,"NCT00558428","Hypertension","hypertension"
49305685,"NCT00558779","Stroke","stroke"
48660823,"NCT00558792","Coronary Artery Disease","coronary artery disease"
48720779,"NCT00558870","Pain","pain"
49144228,"NCT00559039","Breast Cancer","breast cancer"
49187763,"NCT00559429","Prostate Cancer","prostate cancer"
48901058,"NCT00559481","Prostate Cancer","prostate cancer"
49068413,"NCT00559663","Healthy","healthy"
49318094,"NCT00559754","Breast Cancer","breast cancer"
48989773,"NCT00559806","Healthy","healthy"
49190021,"NCT00559845","Breast Cancer","breast cancer"
48686275,"NCT00559858","Breast Cancer","breast cancer"
49213310,"NCT00559988","Stroke","stroke"
49281217,"NCT00560196","Pain","pain"
49281219,"NCT00560196","Depression","depression"
48625068,"NCT00560209","Coronary Artery Disease","coronary artery disease"
48970113,"NCT00560430","Hypertension","hypertension"
48915702,"NCT00560443","Pain","pain"
49061547,"NCT00560482","Prostate Cancer","prostate cancer"
48838058,"NCT00561028","Coronary Artery Disease","coronary artery disease"
48952875,"NCT00561171","Hypertension","hypertension"
48849129,"NCT00561262","Prostate Cancer","prostate cancer"
48961443,"NCT00561314","Prostate Cancer","prostate cancer"
49105908,"NCT00561327","Hypertension","hypertension"
48874850,"NCT00561405","Stroke","stroke"
48542135,"NCT00561444","Prostate Cancer","prostate cancer"
48849614,"NCT00561795","Cancer","cancer"
48840364,"NCT00561964","Hypertension","hypertension"
49292728,"NCT00561977","Cancer","cancer"
48812803,"NCT00562016","Coronary Artery Disease","coronary artery disease"
48690753,"NCT00562211","Pain","pain"
49291330,"NCT00562315","Prostate Cancer","prostate cancer"
49107039,"NCT00562341","Obesity","obesity"
49107040,"NCT00562341","Prostate Cancer","prostate cancer"
48719262,"NCT00562354","Healthy","healthy"
48749819,"NCT00562380","Prostate Cancer","prostate cancer"
48730981,"NCT00562549","Hypertension","hypertension"
48606820,"NCT00562614","Hypertension","hypertension"
48940532,"NCT00562718","Breast Cancer","breast cancer"
48785344,"NCT00562796","Obesity","obesity"
48747626,"NCT00562809","Hypertension","hypertension"
48578007,"NCT00562913","Cancer","cancer"
48719411,"NCT00562952","Coronary Artery Disease","coronary artery disease"
48909986,"NCT00563264","Obesity","obesity"
48807651,"NCT00563368","Obesity","obesity"
49276332,"NCT00563472","Healthy","healthy"
49118285,"NCT00563563","Obesity","obesity"
49389118,"NCT00563797","Depression","depression"
49034333,"NCT00563810","Healthy","healthy"
48844917,"NCT00563901","Hypertension","hypertension"
49366810,"NCT00563953","Breast Cancer","breast cancer"
49291030,"NCT00564057","Hypertension","hypertension"
49119639,"NCT00564070","Depression","depression"
48948710,"NCT00564187","Hypertension","hypertension"
49066826,"NCT00564278","Depression","depression"
48860659,"NCT00564486","Pain","pain"
49333430,"NCT00564772","Healthy","healthy"
48616028,"NCT00564798","Obesity","obesity"
48761862,"NCT00564928","Prostate Cancer","prostate cancer"
49333091,"NCT00565045","Stroke","stroke"
49186713,"NCT00565149","Obesity","obesity"
49268337,"NCT00565188","Cancer","cancer"
49068816,"NCT00565201","Stroke","stroke"
49063759,"NCT00565227","Prostate Cancer","prostate cancer"
48902824,"NCT00565305","Breast Cancer","breast cancer"
48638933,"NCT00566059","Coronary Artery Disease","coronary artery disease"
49087570,"NCT00566085","Breast Cancer","breast cancer"
48661482,"NCT00566189","Obesity","obesity"
48881880,"NCT00566215","Obesity","obesity"
48945456,"NCT00566280","Breast Cancer","breast cancer"
49175868,"NCT00566553","Breast Cancer","breast cancer"
48870990,"NCT00566618","Breast Cancer","breast cancer"
49256807,"NCT00566774","Coronary Artery Disease","coronary artery disease"
48666186,"NCT00566891","Coronary Artery Disease","coronary artery disease"
48545563,"NCT00566943","Obesity","obesity"
49292174,"NCT00567255","Obesity","obesity"
49151606,"NCT00567554","Breast Cancer","breast cancer"
49148617,"NCT00567580","Prostate Cancer","prostate cancer"
48570926,"NCT00567879","Breast Cancer","breast cancer"
49268307,"NCT00568022","Breast Cancer","breast cancer"
49382373,"NCT00568308","Cancer","cancer"
48679595,"NCT00568438","Breast Cancer","breast cancer"
48601159,"NCT00568867","Cancer","cancer"
49202769,"NCT00569088","Stroke","stroke"
48613435,"NCT00569166","Breast Cancer","breast cancer"
48885649,"NCT00569283","Cancer","cancer"
49323175,"NCT00569465","Hypertension","hypertension"
49103255,"NCT00569491","Coronary Artery Disease","coronary artery disease"
49280656,"NCT00569517","Obesity","obesity"
48662382,"NCT00569543","Breast Cancer","breast cancer"
48741914,"NCT00569894","Healthy","healthy"
48526951,"NCT00570024","Coronary Artery Disease","coronary artery disease"
48668584,"NCT00570284","Cancer","cancer"
49165081,"NCT00570323","Breast Cancer","breast cancer"
49040119,"NCT00570427","Depression","depression"
48612970,"NCT00570505","Obesity","obesity"
48644737,"NCT00570557","Stroke","stroke"
49327188,"NCT00570570","Stroke","stroke"
48599549,"NCT00570700","Prostate Cancer","prostate cancer"
48660924,"NCT00570908","Breast Cancer","breast cancer"
48645915,"NCT00570921","Breast Cancer","breast cancer"
49339073,"NCT00571012","Healthy","healthy"
49226080,"NCT00571038","Hypertension","hypertension"
48869568,"NCT00571220","Obesity","obesity"
48515735,"NCT00571454","Depression","depression"
49337835,"NCT00571545","Depression","depression"
49195937,"NCT00571636","Pain","pain"
48711852,"NCT00571844","Hypertension","hypertension"
48640203,"NCT00572351","Healthy","healthy"
49163797,"NCT00572416","Breast Cancer","breast cancer"
49286582,"NCT00572442","Healthy","healthy"
48867469,"NCT00572468","Cancer","cancer"
48867470,"NCT00572468","Prostate Cancer","prostate cancer"
48696840,"NCT00572520","Depression","depression"
48696841,"NCT00572520","Obesity","obesity"
49159718,"NCT00572598","Breast Cancer","breast cancer"
49199184,"NCT00572611","Healthy","healthy"
48539438,"NCT00572624","Obesity","obesity"
49283132,"NCT00572767","Stroke","stroke"
49329057,"NCT00572988","Coronary Artery Disease","coronary artery disease"
48578285,"NCT00573339","Healthy","healthy"
48589494,"NCT00573482","Obesity","obesity"
48694421,"NCT00573495","Breast Cancer","breast cancer"
48659963,"NCT00573547","Depression","depression"
49062152,"NCT00573586","Prostate Cancer","prostate cancer"
49088630,"NCT00573664","Pain","pain"
49369187,"NCT00573755","Breast Cancer","breast cancer"
48973877,"NCT00573781","Obesity","obesity"
48577059,"NCT00573833","Prostate Cancer","prostate cancer"
49323368,"NCT00573937","Pain","pain"
49385943,"NCT00573963","Pain","pain"
48710238,"NCT00574145","Breast Cancer","breast cancer"
48710239,"NCT00574145","Depression","depression"
48631588,"NCT00574301","Breast Cancer","breast cancer"
49099489,"NCT00574314","Healthy","healthy"
48829413,"NCT00574366","Breast Cancer","breast cancer"
48804998,"NCT00574457","Stroke","stroke"
48510679,"NCT00574587","Breast Cancer","breast cancer"
48551908,"NCT00574678","Breast Cancer","breast cancer"
48946227,"NCT00574769","Prostate Cancer","prostate cancer"
49248745,"NCT00574808","Hypertension","hypertension"
49248750,"NCT00574808","Stroke","stroke"
49113885,"NCT00574899","Prostate Cancer","prostate cancer"
48766972,"NCT00574977","Breast Cancer","breast cancer"
49173589,"NCT00575107","Healthy","healthy"
49273346,"NCT00575731","Obesity","obesity"
48631401,"NCT00575900","Obesity","obesity"
48566329,"NCT00575978","Breast Cancer","breast cancer"
48709139,"NCT00576017","Pain","pain"
48725641,"NCT00576043","Pain","pain"
48990682,"NCT00576095","Depression","depression"
48738596,"NCT00576173","Pain","pain"
49014422,"NCT00576589","Obesity","obesity"
49107334,"NCT00576615","Healthy","healthy"
48979852,"NCT00576797","Healthy","healthy"
48900121,"NCT00576901","Breast Cancer","breast cancer"
49268946,"NCT00577174","Obesity","obesity"
48681522,"NCT00577356","Prostate Cancer","prostate cancer"
49080516,"NCT00577733","Obesity","obesity"
48678122,"NCT00577876","Prostate Cancer","prostate cancer"
49032527,"NCT00577980","Prostate Cancer","prostate cancer"
48844923,"NCT00578006","Prostate Cancer","prostate cancer"
48844926,"NCT00578006","Breast Cancer","breast cancer"
48747920,"NCT00578123","Prostate Cancer","prostate cancer"
48639813,"NCT00578318","Depression","depression"
49323797,"NCT00578383","Depression","depression"
49204824,"NCT00578409","Prostate Cancer","prostate cancer"
48677745,"NCT00578461","Cancer","cancer"
48650020,"NCT00578578","Coronary Artery Disease","coronary artery disease"
48975471,"NCT00578669","Depression","depression"
48724351,"NCT00578682","Healthy","healthy"
49366322,"NCT00578747","Breast Cancer","breast cancer"
48601095,"NCT00578916","Cancer","cancer"
49305365,"NCT00579007","Breast Cancer","breast cancer"
49226800,"NCT00579072","Prostate Cancer","prostate cancer"
49260014,"NCT00579215","Cancer","cancer"
49195620,"NCT00579241","Coronary Artery Disease","coronary artery disease"
48618907,"NCT00579306","Hypertension","hypertension"
48618908,"NCT00579306","Stroke","stroke"
48895131,"NCT00579319","Breast Cancer","breast cancer"
49169867,"NCT00579423","Cancer","cancer"
48850007,"NCT00579514","Breast Cancer","breast cancer"
48850011,"NCT00579514","Prostate Cancer","prostate cancer"
48633394,"NCT00579657","Obesity","obesity"
48776394,"NCT00579735","Breast Cancer","breast cancer"
48676486,"NCT00579800","Breast Cancer","breast cancer"
49373927,"NCT00579826","Breast Cancer","breast cancer"
49312055,"NCT00580008","Coronary Artery Disease","coronary artery disease"
49338993,"NCT00580021","Breast Cancer","breast cancer"
49104127,"NCT00580086","Breast Cancer","breast cancer"
48902488,"NCT00580138","Stroke","stroke"
49008108,"NCT00580151","Pain","pain"
49343277,"NCT00580190","Healthy","healthy"
49118426,"NCT00580294","Pain","pain"
48885323,"NCT00580333","Breast Cancer","breast cancer"
49091875,"NCT00580476","Breast Cancer","breast cancer"
49091876,"NCT00580476","Prostate Cancer","prostate cancer"
48999203,"NCT00580502","Obesity","obesity"
48986838,"NCT00580515","Cancer","cancer"
49218194,"NCT00580762","Obesity","obesity"
49083593,"NCT00580957","Obesity","obesity"
49316910,"NCT00580970","Prostate Cancer","prostate cancer"
48597886,"NCT00581035","Healthy","healthy"
49372879,"NCT00581074","Obesity","obesity"
48546737,"NCT00581113","Breast Cancer","breast cancer"
48546738,"NCT00581113","Prostate Cancer","prostate cancer"
49093448,"NCT00581191","Healthy","healthy"
49327271,"NCT00581243","Healthy","healthy"
48554847,"NCT00581256","Breast Cancer","breast cancer"
49170364,"NCT00581399","Coronary Artery Disease","coronary artery disease"
49204589,"NCT00581451","Healthy","healthy"
48763835,"NCT00581503","Prostate Cancer","prostate cancer"
49154701,"NCT00581516","Prostate Cancer","prostate cancer"
48494867,"NCT00581529","Breast Cancer","breast cancer"
49366505,"NCT00581568","Pain","pain"
49005604,"NCT00581672","Prostate Cancer","prostate cancer"
48837094,"NCT00581724","Breast Cancer","breast cancer"
48837096,"NCT00581724","Prostate Cancer","prostate cancer"
49002132,"NCT00581750","Breast Cancer","breast cancer"
48645293,"NCT00581841","Healthy","healthy"
49374068,"NCT00581958","Cancer","cancer"
48916052,"NCT00581971","Cancer","cancer"
49287627,"NCT00582075","Cancer","cancer"
48639309,"NCT00582114","Hypertension","hypertension"
48720281,"NCT00582140","Prostate Cancer","prostate cancer"
48628133,"NCT00582192","Cancer","cancer"
49097906,"NCT00582478","Breast Cancer","breast cancer"
48533143,"NCT00582530","Prostate Cancer","prostate cancer"
49178700,"NCT00582543","Prostate Cancer","prostate cancer"
48744394,"NCT00582556","Prostate Cancer","prostate cancer"
48490691,"NCT00582582","Prostate Cancer","prostate cancer"
48839025,"NCT00582764","Breast Cancer","breast cancer"
48776291,"NCT00582803","Breast Cancer","breast cancer"
49114048,"NCT00582829","Cancer","cancer"
48843567,"NCT00582842","Prostate Cancer","prostate cancer"
48631465,"NCT00582985","Cancer","cancer"
48991136,"NCT00583388","Healthy","healthy"
48489861,"NCT00583492","Prostate Cancer","prostate cancer"
49102445,"NCT00583544","Healthy","healthy"
48501336,"NCT00583726","Breast Cancer","breast cancer"
49236770,"NCT00584012","Breast Cancer","breast cancer"
49359082,"NCT00584142","Breast Cancer","breast cancer"
48704745,"NCT00584168","Pain","pain"
48744698,"NCT00584233","Breast Cancer","breast cancer"
48784803,"NCT00584337","Coronary Artery Disease","coronary artery disease"
49091369,"NCT00584389","Obesity","obesity"
49175808,"NCT00584532","Prostate Cancer","prostate cancer"
49053815,"NCT00584714","Coronary Artery Disease","coronary artery disease"
48931634,"NCT00584753","Breast Cancer","breast cancer"
49178124,"NCT00584792","Prostate Cancer","prostate cancer"
49173343,"NCT00584818","Healthy","healthy"
49173344,"NCT00584818","Coronary Artery Disease","coronary artery disease"
48877664,"NCT00584896","Coronary Artery Disease","coronary artery disease"
49234901,"NCT00585117","Prostate Cancer","prostate cancer"
48598935,"NCT00585156","Pain","pain"
49105390,"NCT00585182","Obesity","obesity"
48897994,"NCT00585351","Stroke","stroke"
48691937,"NCT00585377","Cancer","cancer"
48679803,"NCT00585403","Obesity","obesity"
48686100,"NCT00585416","Prostate Cancer","prostate cancer"
49182271,"NCT00585442","Hypertension","hypertension"
48575728,"NCT00585455","Depression","depression"
48725308,"NCT00585507","Breast Cancer","breast cancer"
49168061,"NCT00585637","Prostate Cancer","prostate cancer"
49168062,"NCT00585637","Hypertension","hypertension"
48939289,"NCT00585741","Prostate Cancer","prostate cancer"
49032404,"NCT00585832","Hypertension","hypertension"
49080757,"NCT00585884","Breast Cancer","breast cancer"
48488635,"NCT00585897","Obesity","obesity"
48493387,"NCT00585949","Coronary Artery Disease","coronary artery disease"
49324008,"NCT00585962","Prostate Cancer","prostate cancer"
49279859,"NCT00586417","Healthy","healthy"
49112314,"NCT00586547","Cancer","cancer"
49054296,"NCT00586898","Cancer","cancer"
48811820,"NCT00587301","Obesity","obesity"
48843177,"NCT00587340","Breast Cancer","breast cancer"
48951631,"NCT00587431","Prostate Cancer","prostate cancer"
49346859,"NCT00587639","Depression","depression"
49092685,"NCT00587665","Pain","pain"
48788537,"NCT00587821","Breast Cancer","breast cancer"
48608572,"NCT00587886","Cancer","cancer"
48580935,"NCT00587925","Breast Cancer","breast cancer"
48519267,"NCT00587964","Breast Cancer","breast cancer"
48519274,"NCT00587964","Prostate Cancer","prostate cancer"
48548829,"NCT00588003","Breast Cancer","breast cancer"
49270597,"NCT00588107","Cancer","cancer"
49294307,"NCT00588159","Pain","pain"
48686033,"NCT00588185","Prostate Cancer","prostate cancer"
49100197,"NCT00588224","Healthy","healthy"
48633545,"NCT00588341","Cancer","cancer"
48580583,"NCT00588419","Breast Cancer","breast cancer"
48580584,"NCT00588419","Cancer","cancer"
49149754,"NCT00588432","Stroke","stroke"
48598524,"NCT00588471","Coronary Artery Disease","coronary artery disease"
49057559,"NCT00588614","Breast Cancer","breast cancer"
48965188,"NCT00588640","Pain","pain"
48965190,"NCT00588640","Breast Cancer","breast cancer"
48965195,"NCT00588640","Prostate Cancer","prostate cancer"
48584030,"NCT00588666","Cancer","cancer"
48760532,"NCT00588679","Prostate Cancer","prostate cancer"
49070316,"NCT00588705","Breast Cancer","breast cancer"
48526846,"NCT00589043","Breast Cancer","breast cancer"
48685198,"NCT00589238","Breast Cancer","breast cancer"
49276006,"NCT00589394","Healthy","healthy"
48715041,"NCT00589420","Prostate Cancer","prostate cancer"
48712010,"NCT00589498","Hypertension","hypertension"
48712012,"NCT00589498","Obesity","obesity"
48743662,"NCT00589641","Depression","depression"
48565479,"NCT00589732","Coronary Artery Disease","coronary artery disease"
48562979,"NCT00589862","Coronary Artery Disease","coronary artery disease"
48783394,"NCT00589888","Hypertension","hypertension"
49319590,"NCT00589901","Breast Cancer","breast cancer"
48989197,"NCT00589927","Coronary Artery Disease","coronary artery disease"
48855478,"NCT00589966","Prostate Cancer","prostate cancer"
49185626,"NCT00590174","Coronary Artery Disease","coronary artery disease"
